pattern_id,hmm_state,is_passive,suggestive_verbs,context,reasoning,output,cognitive_frame_id
ERICKSON_SENSORY_AWARENESS,Rapport Building,False,,"{'topic': 'Walking mechanics and somatic awareness', 'tone_constraint': 'Curious and observational', 'structural_constraint': 'Open-ended hypothetical question with a temporal anchor'}","1. 'Now'라는 단어를 사용하여 내담자의 주의를 현재의 상담 세션으로 즉각 집중시킨다. 2. 'How would you'라는 가정형 질문을 통해 내담자가 실제 행동을 수행해야 한다는 부담 없이 머릿속으로 자신의 동작을 시뮬레이션하도록 유도한다. 3. '길을 걷는 것'과 같은 지극히 일상적이고 자동화된 행위를 주제로 선택하여, 평소 의식하지 못했던 무의식적 메커니즘을 수면 위로 끌어올린다. 4. 이를 통해 내담자의 자아 상태를 분석적 관찰자 모드로 전환시킨다.","Now, how would you walk down the street?",5
ERICKSON_UNCONSCIOUS_ACCESS,Rapport Building,False,,"{'topic': 'Natural walking behavior under pressure', 'tone_constraint': 'Observational, curious, and gently probing', 'structural_constraint': ""Juxtaposition of 'natural' and 'hurry' to evoke somatic memory through an open-ended question""}","1. '자연스럽게(naturally)'라는 단어를 사용하여 내담자의 의식적 통제를 우회하고 무의식적인 자동화된 행동 양식을 호출한다. 2. '서두르는(in a hurry)' 상황이라는 구체적인 제약 조건을 추가하여 내담자가 머릿속으로 해당 상황을 생생하게 시뮬레이션하도록 유도한다. 3. 질문의 중간에 의도적인 멈춤(...)을 배치하여 내담자가 '자연스럽게 걷는 모습'을 먼저 형상화한 뒤, 그 위에 '서두름'이라는 변수를 얹어 인지적/신체적 재구성을 경험하게 한다. 4. 결과적으로 내담자가 자신의 신체 감각과 무의식적 자원에 집중하게 함으로써 트랜스 상태로의 진입이나 자아 성찰을 돕는다.",How would you walk down the street naturally... in a hurry?,5
ERICKSON_PRESUPPOSITION,Rapport Building,False,,"{'topic': 'The sensory-motor specifics of a future action', 'tone_constraint': 'Curious, observant, and clinical', 'structural_constraint': ""An open-ended question using a presupposition of action through the conditional 'would'""}","1. 내담자의 의식적인 저항이나 문제 자체에 머물지 않고, 구체적인 신체적 움직임(걷기)으로 주의를 전환시킨다. 2. '얼마나 직선으로 걷겠는가'라는 질문을 통해 내담자가 자신의 움직임을 머릿속으로 시뮬레이션하도록 유도하여 관념운동 반응(Ideomotor response)을 자극한다. 3. 'would'라는 표현을 사용하여 내담자가 실제로 그 행동을 수행할 것임을 전제(Presupposition)하고, 질문의 초점을 '수행 여부'가 아닌 '수행의 질(직선성)'로 옮겨 저항을 우회한다. 4. 매우 구체적인 물리적 기준을 제시함으로써 내담자의 무의식이 목표 지향적인 행동을 설계하도록 돕는다.",And how straight a line would you walk?,5
ERICKSON_SENSORY_PROBE,Rapport Building,False,,"{'topic': 'Walking mechanics and kinesthetic awareness', 'tone_constraint': 'Gentle, curious, and observational', 'structural_constraint': 'Open-ended inquiry into an automatic motor process'}","1. 'Now'라는 단어를 문두에 배치하여 내담자의 주의를 즉각적으로 현재의 상담 맥락으로 고정시킨다. 2. 걷기라는 지극히 일상적이고 자동화된(무의식화된) 행위를 질문의 소재로 선택하여, 내담자가 자신의 신체 내부 감각과 메커니즘을 스스로 탐색하게 만든다. 3. 'How'라는 개방형 질문을 통해 내담자가 자신의 보행 패턴을 머릿속으로 시뮬레이션하게 함으로써, 의식과 무의식 사이의 연결 통로를 활성화한다.","Now, how would you walk down the street?",4
ERICKSON_LINGUISTIC_DISTINCTION,Rapport Building,False,,"{'topic': 'Walking habits and behavioral patterns', 'tone_constraint': 'Gentle, curious, and observant', 'structural_constraint': 'Parallel structure with subtle semantic differentiation'}",1. 내담자의 일상적 행동인 걷기에서 나타나는 정지 지점을 포착하여 대화의 소재로 삼습니다. 2. '멈춤(stop)'과 '휴식/일시정지(pause)'라는 단어의 미묘한 뉘앙스 차이를 의도적으로 배치하여 내담자가 자신의 행동을 더 깊이 분석하게 만듭니다. 3. 개방형 질문을 통해 내담자가 무의식적인 선택의 장소와 이유를 스스로 탐색하도록 유도하여 트랜스 상태를 심화시킵니다.,And where would you stop and where would you pause?,4
ERICKSON_KIN_ASSOCIATION,Rapport Building,False,,"{'topic': 'Natural physical movement as a bridge to unconscious patterns', 'tone_constraint': 'Gentle, inquisitive, and observational', 'structural_constraint': 'Open-ended question incorporating a pause for internal processing and a paradoxical constraint'}","1. 내담자의 의식적 저항을 줄이기 위해 누구나 하는 일상적 행위인 '걷기'를 주제로 선정한다. 2. '자연스럽게(naturally)'라는 단어를 사용하여 의식적 통제가 아닌 무의식적 흐름에 집중하게 한다. 3. '서두를 때(in a hurry)'라는 구체적 제약을 추가하여 내담자가 머릿속으로 그 상황을 생생하게 시뮬레이션(Transderivational Search)하도록 유도한다. 4. 중간의 말줄임표(...)를 통해 내담자가 '자연스럽게 걷는 것'에 대해 먼저 연상할 시간을 주고, 뒤이어 상황 설정을 덧붙여 몰입을 심화시킨다.",How would you walk down the street naturally... in a hurry?,5
ERICKSON_DIRECT_CONFRONTATION,Rapport Building,False,,"{'topic': 'Addressing evasive behavior and clarifying boundaries', 'tone_constraint': 'Direct, observant, and challenging', 'structural_constraint': 'Direct labeling followed by a forced-choice distinction question'}",1. 내담자의 답변을 회피적이라고 명확히 규정하여 현재의 저항을 직면하게 함으로써 심리적 주도권을 확보합니다. 2. 일시 정지와 멈춤이라는 단어의 미묘한 의미 차이를 활용해 내담자가 자신의 내적 과정을 세밀하게 관찰하도록 자극합니다. 3. 질문을 통해 내담자가 단순히 회피하는 상태에서 벗어나 자신의 행동에 대한 책임을 지고 구체적인 지점을 스스로 선택하게 만듭니다.,Now that’s what I call an evasive answer. Where would you pause and where would you stop?,4
ERICKSON_SENSORY_PRECISION,Rapport Building,False,,"{'topic': 'The physical mechanics and trajectory of a walking path', 'tone_constraint': 'Curious, observational, and subtly directing', 'structural_constraint': 'A specific, open-ended question focusing on a sensory-motor detail (straightness)'}","1. 내담자의 주의를 추상적인 관념에서 구체적인 신체적 경험과 행동의 디테일로 전환시킨다. 2. '얼마나 직선으로(how straight)'라는 표현을 사용하여 내담자가 자신의 움직임을 내부적으로 검색(Transderivational Search)하고 시각화하게 만든다. 3. 이러한 세부적인 질문은 내담자의 의식적 저항을 우회하며, 질문에 답하기 위해 무의식적으로 행동의 방향성과 안정성을 설정하게 유도한다. 4. 단순한 정보 습득을 넘어 내담자가 자신의 행동을 스스로 규정하고 통제하는 상태로 진입하게 만든다.",And how straight a line would you walk?,4
ERICKSON_SUBTLE_DISTINCTION,Rapport Building,False,,"{'topic': 'Walking habits and physical movement patterns', 'tone_constraint': 'Curious, observant, and gentle', 'structural_constraint': 'Open-ended question utilizing semantic differentiation'}","1. 대화의 연속성을 확보하기 위해 접속사 'And'를 사용하여 자연스럽게 질문을 시작합니다. 2. 'Stop'과 'Pause'라는 단어의 미묘한 차이를 제시함으로써 내담자가 자신의 행동을 의식적, 무의식적 차원에서 정밀하게 구분하여 생각하도록 자극합니다. 3. 조건부 조동사 'Would'를 활용해 내담자가 자신의 행동 양식을 객관적인 관찰자 시점에서 탐색하도록 유도합니다.",And where would you stop and where would you pause?,4
ERICKSON_DIRECT_CHALLENGE_DOUBLE_BIND,Rapport Building,False,,"{'topic': 'Addressing evasiveness and demanding behavioral precision', 'tone_constraint': 'Firm, provocative, and direct observer', 'structural_constraint': 'Direct labeling followed by a forced choice between two specific states'}",1. 내담자의 답변을 '회피적'이라고 명확히 규정하여 의식적인 저항을 직면하게 합니다. 2. '멈춤(pause)'과 '중단(stop)'이라는 유사하지만 다른 두 개념을 대조시켜 내담자가 자신의 내면 상태를 정밀하게 탐색하도록 유도합니다. 3. 질문의 형식을 빌려 내담자가 더 이상 회피하지 못하도록 심리적 경계를 설정하고 구체적인 답변을 이끌어냅니다.,Now that’s what I call an evasive answer. Where would you pause and where would you stop?,4
ERICKSON_NEGATIVE_PRESUPPOSITION,Rapport Building,False,,"{'topic': 'The precise timing and physical boundary of a specific behavior (stopping at a curb).', 'tone_constraint': 'Inquisitive, subtly challenging, and focused on sensory-motor details.', 'structural_constraint': 'Negative interrogative presupposition used to define a temporal threshold.'}","1. 내담자의 행동(멈춤)이 일어난 물리적 경계(커브)를 명확히 설정한다. 2. 'Not until'이라는 부정 구문을 사용하여, 그 지점에 도달하기 전까지는 행동이 지속되었음을 암시함과 동시에 그 지점에서의 변화를 기정사실화한다. 3. 질문의 형식을 빌려 내담자가 자신의 경험을 내부적으로 재검토하게 함으로써, 무의식적으로 그 행동의 통제권을 확인하게 유도한다.",Not until you got to the curb?,11
ERICKSON_SENSORY_FOCUS,Rapport Building,False,,"{'topic': '주관적 경험 내의 구체적 물리적 거리 측정', 'tone_constraint': '관찰적이고 분석적이며 호기심 어린 톤', 'structural_constraint': '내담자의 내부 표상 체계(Internal Representation)를 자극하는 감각 기반의 개방형 질문'}","1. 내담자의 의식적인 주의력을 외부 세계가 아닌 내부의 특정 이미지나 기억으로 돌리기 위해 구체적인 지표인 '커브(curb)'를 활용한다. 2. '얼마나 멀리(How far)'라는 질문을 통해 내담자가 무의식적으로 그 장면을 재구성하고 거리를 계산하는 '내적 검색(Transderivational Search)' 과정을 거치게 만든다. 3. 이러한 세부적인 감각 정보에 집중하게 함으로써 비판적 사고를 우회하고 트랜스(Trance) 상태를 심화시키며, 내담자가 그 경험 속에 실제로 존재한다는 느낌을 강화한다.",How far before the curb?,4
ERICKSON_CONFUSION_BY_REDUCTION,Resistance Bypassing,False,,"{'topic': 'Internal vs. External control mechanisms', 'tone_constraint': 'Inquisitive and philosophical', 'structural_constraint': 'Progressive reduction of external constraints through hypothetical scenarios'}","1. 내담자에게 익숙한 사회적 규범인 '신호등'을 첫 번째 가설로 설정하여 공감대를 형성하고 대화의 흐름을 장악한다. 2. 신호등보다 덜 강제적인 '정지 표지판'으로 상황을 변주하여 외부 통제의 강도를 서서히 낮춘다. 3. 최종적으로 '아무런 표지판이 없는 상황'을 가정함으로써, 외부의 지시가 완전히 사라졌을 때 내담자가 어떻게 스스로를 조절하고 행동해야 하는지에 대한 무의식적 질문을 던진다. 4. 'Suppose'라는 단어를 반복 사용하여 비판적 사고를 우회하고 상상력을 자극하는 가설적 공간으로 내담자를 유도한다.","Well, suppose instead of a stoplight, there is just a stop sign, and suppose there is no sign?",5
ERICKSON_ESTABLISHING_CONSTRAINTS,Rapport Building,False,,"{'topic': '가상 시나리오의 전제 조건 확립', 'tone_constraint': '단호하고 명확하며 권위 있는 관찰자', 'structural_constraint': '절대적 부정을 통한 환경적 변수 제거 및 심리적 경계 설정'}",1. 내담자의 무의식이 가상 시나리오 내에서 자유롭게 움직이기 위해서는 방해 요소가 없는 안전한 환경이 보장되어야 함. 2. 'no traffic of any kind'라는 절대적 부정 표현을 사용하여 내담자가 현실적인 제약이나 예외 상황을 떠올릴 여지를 차단함. 3. 치료자가 시나리오의 모든 변수를 통제하고 있음을 보여줌으로써 내담자에게 심리적 안정감과 신뢰를 제공함. 4. 간결하고 단호한 어조를 통해 내담자의 주의력을 분산시키지 않고 특정 상황에 고정시킴.,I said there is no traffic of any kind.,5
